Date,aapl,adbe,amd,amzn,axp,cl,cost,csco,dis,fdx,hd,hsy,jnj,jpm,ko,luv,mar,mcd,mmm,msft,nflx,nke,nvda,pg,sbux,tgt
2000-01-21,0.8658478758698794,16.010925702498874,19.5625,3.231250047683716,32.349704502034825,19.034899518152017,35.60071776085293,39.8608101246931,26.01675150903947,35.73603243456629,37.815854454040526,12.35594402660023,24.96639685703749,24.71141810282337,17.27274539270134,9.169419274448297,12.06088741715179,23.30591154751712,25.002517614810383,33.23537685899849,,5.0042002851544245,0.8624757231636316,30.141939963063884,2.5026485538831205,22.014688364909954
2000-01-24,0.8217981125747833,15.661850695167065,18.625,3.378124952316284,32.61399075386868,18.933220121813854,33.35130194907493,40.16444529885891,25.33973238885952,35.20815041588574,37.46998762262278,12.191194382783408,24.524209242600666,24.87866643559724,17.502172150363812,9.020322799682615,12.014049837932616,23.095939491368547,25.150179512095903,32.24044327677032,,4.816165699467443,0.8827839690222486,25.69255681818182,2.471751879936878,20.973990027360088
2000-01-25,0.7957465930626497,14.932671308393534,17.28125,3.5,32.05894955857865,18.631498484741467,32.91875011516067,37.64872882889797,28.24123285530617,34.52195733822651,35.04884131076872,11.82509286063058,22.82350463251914,24.41871740094628,17.010532759172413,9.16941738128662,11.288051802483244,22.25608281924549,24.904091001372333,31.37171371135306,,4.810099309150618,0.8206659718748146,27.733246424259285,2.4037799835660523,20.65378828286667
2000-01-26,0.8336394163067938,15.669610001093522,18.8125,3.431250095367432,33.82974435284441,18.028046818908503,34.000175334263915,38.66804580243614,28.966608525705283,34.04686294825731,34.39551565382216,11.715259700318333,23.46976994040484,25.21317244843448,17.17441790971104,9.24396707063724,11.615921132634384,22.186100012772567,25.166584477805227,31.818202546557544,,4.476484667171132,0.8099152386480766,26.49546055764145,2.663313381122893,20.81388113039349
2000-01-27,0.8246398223903114,15.095573576473644,19.0,3.259375095367432,34.041176618635774,18.02804903811124,34.99507918668433,37.75718192338664,28.337945886469743,34.94422883343843,35.58686702548179,11.75187316447166,22.78949305137492,26.57208333802648,16.436963609286718,9.430341619605487,11.61591916626109,20.15645926339285,25.51110630530816,31.027126976206333,,4.658455500527034,0.7824403301496802,27.29834369281391,2.854874610900879,21.754510089658208
2000-01-28,0.8199033126753874,15.18866113834609,18.59375,3.25,34.06759856228706,18.27319233758109,33.65411385245945,36.976431526431966,28.72480600097051,33.83571523071684,35.04884177218662,11.49560450875996,22.00716706845888,26.613895553730607,15.601189798633564,9.281242291765626,11.639343246930697,20.786354395808004,25.13376010078079,30.47870597159893,,4.561405364990234,0.726295659227469,27.74998372158157,2.8672332133828458,21.594413023728592
2000-01-31,0.7654327332886739,14.180219754187664,17.625,3.018749952316284,33.19543213034416,17.726331058936783,31.880560396274845,35.71859350596389,28.19287472358634,32.463299177269235,34.74138346623638,11.27594055848963,23.1806478507292,25.69401289979384,14.929284271140611,9.355791959429318,11.615928690727456,20.856342838759407,24.21504841945837,30.32339211289758,,4.464353330842742,0.7179333968107623,26.829983859277466,2.9599232845677363,20.41362947033297
2000-02-01,0.7881679406990455,13.869928359985352,18.25,3.375,34.79440716084969,17.87718680519728,34.12992785350386,38.09334201256223,28.09615358989273,32.99115748887652,35.010418841915744,12.374245354133688,23.248680280602496,27.575590362798543,15.060389134191698,9.467612334530962,11.615919625664135,20.961319272428646,24.772841591600724,30.595176645822065,,4.409761552369057,0.7095719039747956,26.947089920091862,3.1391259588096565,21.134104646500663
2000-02-02,0.763538409753601,13.885444578895996,18.15625,3.3968749046325684,35.62694025981488,18.25434136658026,35.99000833982112,40.29456253554243,27.85436858308412,32.9383637908985,37.50840972774804,11.861703055245536,23.265694089026614,27.76374677230464,15.17510465719219,9.355792898000576,11.87353321998314,20.506392170006123,24.46112884186409,31.8182098296438,,4.5250102338418285,0.728684829652768,26.6961902139758,3.1885597194007955,21.614423569510965
2000-02-03,0.7602220815950687,15.840263746442837,18.375,4.056250095367432,34.781190184188496,18.405207920074464,37.37424899302552,39.86083838262988,29.063322521763588,32.885587855230405,37.20096969604492,11.989833883648553,23.129635787242712,27.93100097696302,14.7817987769977,9.653981216208138,11.779857001312031,19.91150229317801,24.133011952499672,31.70173543324948,,4.591734194400488,0.7693001143372639,26.712904528535592,3.1514842103632223,21.694476247623268
2000-02-04,0.7876943533033167,17.058151387685054,19.5,4.137499809265137,34.43762900092034,17.952624749077692,37.89331945383324,41.487341681008985,29.305110512779947,33.466222528825725,37.50840462838701,12.1911941235324,22.619418604370303,27.596488742653385,14.486814829508464,9.65398406218624,12.03747047801689,20.086472114210025,24.133016856678744,32.420021952072545,,4.646323336348868,0.781245762951887,26.12746923391297,3.2132773659446023,21.434307611196136
